Company_Name,Dependent-Company Status,year of founding,Age of company in years,Internet Activity Score,Focus functions of company,Investors,Employee Count,Employees count MoM change,Has the team size grown,Est. Founding Date,Last Funding Date,Last Funding Amount,Country of company,Continent of company,Number of Investors in Seed,Number of Investors in Angel and or VC,Number of Co-founders,Number of of advisors,Team size Senior leadership,Team size all employees,Presence of a top angel or venture fund in previous round of investment,Number of of repeat investors,Number of  Sales Support material,Worked in top companies,Average size of companies worked for in the past,Have been part of startups in the past?,Have been part of successful startups in the past?,Was he or she partner in Big 5 consulting?,Consulting experience?,Product or service company?,Catering to product/service across verticals,Focus on private or public data?,Focus on consumer data?,Focus on structured or unstructured data,Subscription based business,Cloud or platform based serive/product?,Local or global player,Linear or Non-linear business model,"Capital intensive business e.g. e-commerce, Engineering products and operations can also cause a business to be capital intensive",Number of  of Partners of company,Crowdsourcing based business,Crowdfunding based business,Machine Learning based business,Predictive Analytics business,Speech analytics business,Prescriptive analytics business,Big Data Business,Cross-Channel Analytics/ marketing channels,Owns data or not? (monetization of data) e.g. Factual,Is the company an aggregator/market place? e.g. Bluekai,Online or offline venture - physical location based business or online venture?,B2C or B2B venture?,Top forums like 'Tech crunch' or 'Venture beat' talking about the company/model - How much is it being talked about?,Average Years of experience for founder and co founder,Exposure across the globe,Breadth of experience across verticals,Highest education,Years of education,Specialization of highest education,Relevance of education to venture,Relevance of experience to venture,Degree from a Tier 1 or Tier 2 university?,Renowned in professional circle,Experience in selling and building products,Experience in Fortune 100 organizations,Experience in Fortune 500 organizations,Experience in Fortune 1000 organizations,Top management similarity,Number of Recognitions for Founders and Co-founders,Number of  of Research publications,Skills score,Team Composition score,Dificulty of Obtaining Work force,Pricing Strategy,Hyper localisation,Time to market service or product,Employee benefits and salary structures,Long term relationship with other founders,Proprietary or patent position (competitive position),Barriers of entry for the competitors,Company awards,Controversial history of founder or co founder,Legal risk and intellectual property,Client Reputation,google page rank of company website,Technical proficiencies to analyse and interpret unstructured data,Solutions offered,Invested through global incubation competitions?,Industry trend in investing,Disruptiveness of technology,Number of Direct competitors,Employees per year of company existence,Last round of funding received (in milionUSD),"Survival through recession, based on existence of the company through recession times",Time to 1st investment (in months),"Avg time to investment - average across all rounds, measured from previous investment",Gartner hype cycle stage,Time to maturity of technology (in years),Percent_skill_Entrepreneurship,Percent_skill_Operations,Percent_skill_Engineering,Percent_skill_Marketing,Percent_skill_Leadership,Percent_skill_Data Science,Percent_skill_Business Strategy,Percent_skill_Product Management,Percent_skill_Sales,Percent_skill_Domain,Percent_skill_Law,Percent_skill_Consulting,Percent_skill_Finance,Percent_skill_Investment,Renown score,team_size_grown,Investors_count
52,0,2008.0,6.0,-535.0,127,156,5,5,0,11,152,2300000.0,21,2,0.0,2.0,0.0,0.0,1.0,10.0,0,0.0,1,0,2,0,0,0,0,1,0,2,1,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,2,0,1,2,0,18.0,99,1,1,2,499.0,2,0.0,0.0,0.0,1,0.0,1,9.0,1,1,0,0,2,1,0,0,0,0,0,0,1,245307.0,0,0,0,2.0,1,1.0,2.0,81,1,12.0,26.25,1,0,12.5,0.0,25.0,12.5,0.0,0.0,25.0,12.5,0.0,12.5,0.0,0.0,0.0,0.0,0.0,1,2.0
53,0,2007.0,7.0,-8.0,56,149,1,9,0,152,169,1500000.0,14,1,0.0,1.0,0.0,0.0,3.0,10.0,0,1.0,3,0,1,0,0,0,1,2,0,2,0,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,18.0,112,0,0,2,500.0,1,0.0,0.0,0.0,2,0.0,1,0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,14598301.0,1,1,0,2.0,1,6.0,1.6,56,0,24.0,11.88333333,1,0,7.692307692,0.0,38.46153846,0.0,0.0,15.38461538,7.692307692,7.692307692,0.0,23.07692308,0.0,0.0,0.0,0.0,5.0,1,0.0
54,0,2006.0,8.0,0.0,20,285,31,-28,0,8,7,6379489.0,21,2,0.0,1.0,1.0,0.0,1.0,3.0,0,0.0,1,0,1,1,1,0,0,2,0,1,0,0,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,18.0,10,0,0,2,500.0,1,0.0,0.0,0.0,1,130.0,0,140.0,1,1,0,0,2,1,0,1,0,0,0,0,1,2518863.0,0,0,0,2.0,1,4.0,0.4,22,0,1.0,1.0,1,1,25.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,1.0
55,1,2009.0,5.0,0.0,56,0,31,-11,0,14,7,6379489.0,21,2,0.0,1.0,2.0,0.0,6.0,20.0,1,1.0,3,0,2,0,0,0,0,2,0,1,0,3,1,3,1,1,0,1,1,0,0,0,0,0,1,0,0,0,2,1,0,2,0,2,0,18.0,103,0,0,1,500.0,2,0.0,0.0,0.0,0,0.0,1,18.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2518863.0,0,1,0,2.0,1,3.0,5.0,65,1,2.0,4.011111111,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0,0.0
57,0,2006.0,8.0,8.0,30,137,0,3,0,7,125,1000000.0,21,2,0.0,1.0,1.0,0.0,1.0,3.0,1,0.0,3,0,2,0,0,0,0,2,0,1,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,2,1,21.0,65,1,1,1,500.0,2,0.0,1.0,1.0,2,75.0,0,29.0,1,1,0,1,2,1,0,1,0,1,0,0,2,7974958.0,0,0,0,3.0,2,0.0,0.4,48,0,26.0,26.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1,0.0
58,0,2007.0,7.0,-9.0,86,176,31,9,4,9,259,10000000.0,21,2,0.0,3.0,3.0,2.0,6.0,40.0,0,0.0,3,0,2,1,1,0,0,2,0,1,0,0,1,3,1,1,0,1,1,0,1,1,0,1,1,0,0,1,2,1,1,0,1,2,1,21.0,99,1,1,1,500.0,2,0.0,0.0,0.0,2,0.0,1,25.0,2,2,1,0,1,1,0,1,0,0,0,0,1,16821322.0,0,1,0,2.0,1,1.0,6.6,62,0,8.0,8.0,1,0,11.11111111,0.0,0.0,44.44444444,5.555555556,0.0,22.22222222,5.555555556,5.555555556,0.0,0.0,0.0,0.0,5.555555556,6.0,1,0.0
59,1,2005.0,9.0,50.0,56,11,26,6,4,5,197,10000000.0,21,2,0.0,4.0,3.0,2.0,4.0,32.0,1,1.0,2,0,2,1,1,0,0,2,0,2,1,2,1,3,1,1,0,1,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,1,0,18.0,73,1,1,2,500.0,0,0.0,0.0,0.0,2,0.0,1,12.0,1,1,1,0,1,1,0,0,0,0,0,0,1,7445.0,0,0,0,2.0,1,2.0,4.0,62,1,40.0,1.633333333,3,1,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,0.0
60,0,2012.0,2.0,0.0,124,0,31,19,4,20,7,6379489.0,21,2,0.0,1.0,2.0,0.0,2.0,50.0,0,1.0,3,0,2,0,0,0,0,2,0,1,0,3,1,3,0,1,0,1,1,0,0,0,0,0,0,0,0,1,2,1,1,0,1,2,1,21.0,128,1,1,1,500.0,2,0.0,0.0,0.0,2,0.0,1,0.0,2,2,1,0,1,1,0,1,0,0,0,0,1,2518863.0,0,1,0,3.0,2,8.0,8.33,48,1,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
61,0,2010.0,4.0,0.0,56,285,31,-28,0,16,7,6379489.0,21,2,1.0,0.0,2.0,0.0,2.0,3.0,0,0.0,3,1,2,1,1,0,0,2,0,1,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,18.0,25,1,0,2,330.0,2,0.0,0.0,0.0,1,76.0,0,45.0,2,1,1,1,2,1,1,1,1,1,0,0,0,2518863.0,0,0,0,3.0,0,0.0,1.0,48,1,1.0,1.0,2,1,2.941176471,2.941176471,69.32773109,11.76470588,0.0,0.0,3.571428571,5.882352941,0.0,3.571428571,0.0,0.0,0.0,0.0,2.0,0,1.0
62,1,2012.0,2.0,205.0,63,182,48,3,2,19,42,8000000.0,21,2,0.0,5.0,2.0,0.0,3.0,51.0,1,0.0,2,0,0,1,1,0,0,2,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,21.0,25,1,1,1,480.0,2,1.0,1.0,1.0,0,72.0,0,16.0,2,2,1,0,2,1,1,1,1,0,0,0,0,2205289.0,0,0,1,4.0,0,0.0,51.0,134,1,20.0,20.0,0,1,3.125,0.0,12.5,6.25,0.0,6.25,12.5,3.125,3.125,0.0,0.0,3.125,0.0,0.0,0.0,1,0.0
63,1,2007.0,7.0,120.0,115,260,31,291,2,102,80,43000000.0,21,2,0.0,7.0,3.0,6.0,11.0,322.0,1,4.0,0,0,1,1,1,1,1,1,0,2,1,1,1,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18.0,38,0,0,2,500.0,2,0.0,0.0,0.0,1,73.0,0,50.0,0,0,1,1,1,2,0,0,1,0,0,0,0,29182.0,1,0,0,4.0,0,12.0,53.6,117,1,2.0,5.695238095,1,0,7.407407407,0.0,35.18518519,3.703703704,0.0,1.851851852,7.407407407,5.555555556,0.0,5.555555556,0.0,0.0,0.0,0.0,5.0,1,1.0
64,1,2007.0,7.0,-69.0,115,40,55,-9,2,9,153,20000000.0,21,2,0.0,8.0,2.0,0.0,6.0,46.0,1,6.0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,2,1,21.0,65,1,0,1,500.0,1,1.0,1.0,1.0,1,81.0,1,40.0,1,0,1,0,2,1,0,1,0,1,0,0,2,2518863.0,0,0,0,3.0,2,0.0,7.6,90,1,12.0,8.877777778,1,0,0.0,0.0,88.88888889,0.0,0.0,8.333333333,2.777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.0
65,1,2013.0,1.0,0.0,56,0,31,-19,2,22,7,6379489.0,21,2,0.0,1.0,2.0,0.0,3.0,12.0,1,0.0,2,0,2,0,0,0,0,2,1,0,1,0,1,3,0,1,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,2,1,21.0,65,1,1,1,500.0,2,1.0,1.0,1.0,0,86.0,1,18.0,1,1,0,0,1,2,1,0,0,0,0,0,0,1615432.0,1,0,0,3.0,2,0.0,12.0,113,1,12.0,12.0,1,0,0.0,0.0,50.0,5.555555556,0.0,38.88888889,0.0,0.0,0.0,5.555555556,0.0,0.0,0.0,0.0,0.0,0,0.0
66,0,2007.0,7.0,17.0,56,261,31,-26,0,72,127,4300000.0,21,2,0.0,2.0,2.0,1.0,2.0,5.0,0,0.0,1,1,2,0,0,0,0,2,0,1,0,1,1,3,0,1,0,1,1,0,0,0,0,0,0,0,1,1,2,0,1,2,0,2,1,21.0,65,1,1,1,500.0,2,1.0,1.0,1.0,0,72.0,0,25.0,2,1,0,0,2,1,0,0,0,0,1,1,2,2518863.0,0,0,0,2.0,1,1.0,0.8,111,0,14.0,14.0,1,0,13.33333333,6.666666667,20.0,0.0,6.666666667,13.33333333,26.66666667,6.666666667,6.666666667,0.0,0.0,0.0,0.0,0.0,3.0,0,0.0
68,0,2007.0,7.0,0.0,20,285,31,-27,0,10,7,6379489.0,21,2,0.0,1.0,2.0,0.0,3.0,4.0,0,0.0,1,0,1,1,1,0,0,2,0,2,0,0,1,3,0,0,1,1,1,0,1,1,0,1,1,0,0,0,2,1,1,2,0,1,0,18.0,25,1,1,2,200.0,2,1.0,1.0,1.0,2,63.0,1,10.0,1,2,0,1,2,1,1,1,1,1,0,0,0,2518863.0,0,0,0,4.0,0,1.0,0.6,14,1,1.0,1.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
69,1,2007.0,7.0,1535.0,34,88,31,2,2,9,72,5000000.0,21,2,0.0,4.0,1.0,6.0,5.0,33.0,0,0.0,0,0,1,1,1,0,1,2,1,1,0,1,1,3,0,1,0,0,0,0,1,1,0,1,1,0,0,0,2,0,1,2,1,2,2,25.0,30,1,1,0,500.0,0,0.0,0.0,0.0,0,61.0,1,41.0,0,2,1,0,1,2,1,1,1,1,0,0,0,104224.0,1,1,1,4.0,0,0.0,5.5,119,1,72.0,72.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0
70,1,2013.0,1.0,120.0,115,163,5,3,0,78,122,3700000.0,21,2,0.0,10.0,4.0,1.0,4.0,8.0,1,4.0,3,0,2,1,0,0,0,2,0,1,0,1,0,3,1,1,0,1,0,0,0,1,0,0,1,0,0,0,2,0,1,2,0,1,1,21.0,65,1,0,0,300.0,1,1.0,1.0,1.0,2,91.0,0,10.0,1,1,1,0,1,1,0,0,0,1,0,0,0,1125918.0,1,0,1,4.0,2,0.0,8.0,101,1,1.0,6.366666667,4,0,5.555555556,2.777777778,54.86111111,6.25,5.555555556,15.27777778,5.555555556,1.388888889,0.0,0.0,0.0,2.777777778,0.0,0.0,6.0,1,7.0
71,1,2007.0,7.0,355.0,121,151,103,2,4,9,14,7800000.0,21,2,0.0,3.0,2.0,3.0,3.0,105.0,1,3.0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,2,1,2,0,0,2,0,18.0,72,1,1,2,500.0,0,0.0,0.0,0.0,1,279.0,0,6.0,0,0,0,0,2,2,0,1,0,1,0,0,1,95565.0,1,1,1,3.0,2,0.0,17.5,133,1,12.0,12.0,0,1,0.0,0.0,0.0,20.0,0.0,20.0,20.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1,0.0
72,1,2009.0,5.0,0.0,23,293,31,-26,0,14,7,6379489.0,21,2,4.0,0.0,2.0,0.0,2.0,5.0,0,0.0,2,0,2,1,1,0,0,2,1,1,1,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,18.0,18,0,0,2,500.0,1,0.0,0.0,0.0,1,106.0,0,17.0,1,1,0,1,2,1,0,1,1,1,0,1,2,6536311.0,1,0,1,3.0,2,0.0,1.25,48,1,30.0,7.616666667,3,2,11.11111111,0.0,22.22222222,11.11111111,0.0,0.0,22.22222222,22.22222222,11.11111111,0.0,0.0,0.0,0.0,0.0,4.0,0,4.0
73,1,2013.0,1.0,294.0,47,298,4,2,0,119,35,1000000.0,21,2,1.0,1.0,3.0,0.0,4.0,6.0,0,0.0,0,0,2,0,0,0,0,2,0,1,0,1,1,3,1,0,1,1,0,0,1,1,0,1,1,0,0,0,2,0,1,0,0,2,1,21.0,65,1,1,1,500.0,1,0.0,0.0,0.0,1,112.0,1,45.0,1,1,1,1,1,1,0,1,1,1,0,0,0,810092.0,0,0,0,3.0,2,0.0,6.0,48,1,1.0,1.677777778,4,0,1.851851852,0.0,63.63636364,5.555555556,3.703703704,0.0,12.96296296,4.882154882,3.703703704,1.851851852,0.0,1.851851852,0.0,0.0,4.0,1,2.0
74,1,2011.0,3.0,221.0,38,299,26,6,2,24,19,6000000.0,21,2,9.0,4.0,2.0,0.0,6.0,32.0,0,3.0,0,0,0,0,0,0,0,2,0,1,1,1,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0,18.0,7,1,1,1,500.0,1,0.0,0.0,0.0,0,152.0,0,27.0,2,2,1,1,2,2,1,0,0,1,0,0,1,797253.0,0,0,1,3.0,0,4.0,16.0,123,1,6.0,8.0,1,1,15.25735294,5.882352941,3.125,3.125,6.25,3.125,9.191176471,3.125,11.94852941,32.90441176,0.0,0.0,0.0,6.066176471,4.0,1,9.0
75,1,2012.0,2.0,334.0,78,159,36,6,4,19,156,18000000.0,21,2,0.0,7.0,2.0,4.0,7.0,42.0,1,1.0,1,1,1,0,0,0,0,2,1,1,0,1,0,3,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,2,25.0,25,1,1,0,400.0,0,1.0,1.0,1.0,2,86.0,1,40.0,2,2,1,0,2,2,0,0,0,1,0,0,0,583200.0,0,0,0,3.0,1,0.0,42.0,76,1,1.0,3.6,0,1,2.777777778,2.777777778,11.11111111,2.777777778,0.0,61.11111111,13.88888889,2.777777778,2.777777778,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0
76,1,2007.0,7.0,84.0,107,0,20,270,4,9,3,1500000.0,21,2,0.0,1.0,1.0,4.0,5.0,290.0,0,0.0,2,0,2,1,1,0,1,2,1,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,18.0,39,0,0,2,500.0,1,0.0,0.0,0.0,1,55.0,0,20.0,2,2,1,0,1,1,0,0,0,1,0,0,1,2518863.0,0,0,0,2.0,2,3.0,48.33,56,1,36.0,36.0,1,0,5.555555556,5.555555556,0.0,66.66666667,0.0,0.0,16.66666667,0.0,0.0,5.555555556,0.0,0.0,0.0,0.0,8.0,1,0.0
77,1,2009.0,5.0,237.0,55,237,38,2,2,13,135,4499999.0,21,2,2.0,3.0,1.0,5.0,7.0,40.0,1,3.0,2,0,2,0,0,0,0,2,1,1,0,1,0,3,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,2,0,18.0,23,0,1,2,489.0,2,0.0,0.0,0.0,2,31.0,0,21.0,2,2,0,0,1,1,1,1,0,0,0,0,0,2155880.0,0,0,1,3.0,2,0.0,10.0,112,1,20.0,10.725,4,1,13.88888889,0.0,41.66666667,5.555555556,5.555555556,13.88888889,11.11111111,2.777777778,2.777777778,0.0,0.0,0.0,2.777777778,0.0,2.0,1,5.0
79,0,2007.0,7.0,0.0,43,0,31,-27,0,10,7,6379489.0,21,2,0.0,1.0,2.0,1.0,3.0,4.0,0,0.0,2,0,2,0,0,0,0,2,0,1,0,3,1,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,1,21.0,128,1,1,1,500.0,1,0.0,0.0,0.0,2,0.0,1,25.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2518863.0,0,1,0,3.0,1,1.0,0.6,48,0,1.0,1.0,1,0,11.11111111,5.555555556,0.0,5.555555556,11.11111111,0.0,22.22222222,5.555555556,5.555555556,33.33333333,0.0,0.0,0.0,0.0,4.0,0,0.0
80,1,2010.0,4.0,616.0,57,20,6,-1,0,113,192,1000000.0,21,2,5.0,0.0,2.0,0.0,2.0,5.0,0,0.0,0,0,2,0,0,0,0,2,1,1,0,0,0,3,0,1,0,1,0,0,1,1,0,1,1,1,0,0,2,0,1,2,0,0,1,21.0,8,0,0,1,500.0,1,0.0,0.0,0.0,2,153.0,0,35.0,1,1,0,0,2,1,0,0,0,1,0,0,0,103061.0,1,0,0,2.0,1,0.0,1.6,48,1,37.0,37.0,1,0,5.882352941,0.0,26.47058824,2.941176471,5.882352941,5.882352941,2.941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0
81,0,2012.0,2.0,3.0,40,192,31,-21,0,20,125,4000000.0,21,2,0.0,1.0,3.0,1.0,4.0,10.0,0,0.0,1,0,2,0,0,0,0,1,0,1,0,3,1,3,1,1,0,1,0,1,0,0,0,0,0,0,0,0,2,1,2,0,0,2,0,18.0,139,0,1,2,500.0,1,0.0,0.0,0.0,1,0.0,1,10.0,2,1,1,0,1,1,0,0,0,0,0,0,1,2738450.0,0,1,0,2.0,1,6.0,1.4,107,1,1.0,1.0,1,1,5.555555556,0.0,0.0,11.11111111,0.0,0.0,0.0,16.66666667,0.0,16.66666667,0.0,0.0,0.0,0.0,7.0,0,0.0
82,1,2012.0,2.0,137.0,33,206,24,6,4,19,99,15000000.0,21,2,0.0,2.0,3.0,4.0,6.0,30.0,1,1.0,0,0,1,1,1,0,0,1,1,1,0,0,1,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,21.0,16,0,1,1,500.0,2,0.0,0.0,0.0,1,68.0,0,12.0,2,2,1,0,2,2,0,1,1,1,0,0,0,1065438.0,0,0,1,3.0,0,0.0,30.0,71,1,10.0,8.016666667,0,1,0.0,0.0,45.45454545,0.0,0.0,0.0,4.545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0
83,1,2002.0,12.0,83.0,33,109,31,-13,4,50,173,6000000.0,21,2,0.0,1.0,1.0,6.0,7.0,18.0,0,0.0,0,0,1,1,1,0,0,2,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,18.0,25,1,1,2,500.0,0,0.0,0.0,0.0,1,65.0,1,0.0,0,2,1,0,2,2,1,1,0,1,0,0,0,2518863.0,0,0,0,3.0,2,0.0,1.63,123,1,108.0,1.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0,0.0
84,1,2010.0,4.0,191.0,96,300,6,2,0,16,7,6379489.0,21,2,0.0,9.0,2.0,0.0,3.0,8.0,0,0.0,0,1,0,1,1,0,0,1,0,1,0,0,0,3,0,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,2,25.0,25,1,1,1,500.0,0,1.0,1.0,1.0,1,230.0,1,0.0,2,2,1,0,2,1,0,1,1,1,0,0,0,1178117.0,1,0,0,4.0,0,0.0,2.6,42,1,26.0,6.244444444,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1,9.0
85,1,2012.0,2.0,23.0,45,136,3,7,2,20,143,20000.0,21,2,1.0,0.0,1.0,1.0,2.0,10.0,0,0.0,2,0,2,1,1,0,0,2,0,1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,2,0,2,1,21.0,112,1,1,1,500.0,2,0.0,0.0,0.0,2,3.0,1,25.0,1,2,0,1,2,1,0,0,0,0,0,0,1,6657549.0,1,1,0,3.0,2,0.0,10.0,3,1,1.0,1.0,1,1,16.66666667,16.66666667,0.0,8.333333333,25.0,0.0,8.333333333,8.333333333,8.333333333,8.333333333,0.0,0.0,0.0,0.0,5.0,1,1.0
86,1,2009.0,5.0,56.0,115,115,15,-1,4,68,78,4250000.0,21,2,3.0,5.0,2.0,2.0,1.0,14.0,1,2.0,0,1,0,0,0,0,0,2,1,1,1,1,1,3,0,1,0,1,0,0,0,0,0,1,0,1,0,0,2,0,2,2,1,2,0,18.0,107,1,1,0,500.0,0,1.0,1.0,1.0,2,67.0,1,9.0,2,1,0,0,1,0,1,0,0,0,0,0,1,108639.0,1,0,0,3.0,1,3.0,2.0,110,1,12.0,12.0,1,1,8.994708995,1.960784314,28.82041706,17.98941799,1.587301587,3.703703704,19.7945845,9.212573918,4.761904762,3.174603175,0.0,0.0,0.0,0.0,8.0,0,8.0
87,1,2008.0,6.0,246.0,120,100,65,-5,4,11,225,30600000.0,21,2,1.0,5.0,3.0,3.0,8.0,60.0,0,2.0,2,1,0,0,0,0,0,2,1,1,1,1,1,3,0,1,0,0,0,0,1,0,0,1,1,0,0,0,2,0,2,2,1,1,2,25.0,22,1,1,0,500.0,1,1.0,1.0,1.0,2,125.0,1,20.0,2,2,1,0,2,3,1,1,1,1,0,0,1,368165.0,1,1,1,4.0,0,0.0,4.0,105,1,4.0,4.0,1,0,1.851851852,1.851851852,49.05312552,0.0,0.0,38.90564773,4.415954416,0.0,0.0,3.921568627,0.0,0.0,0.0,0.0,1.0,0,3.0
88,1,2011.0,3.0,299.0,120,125,41,-16,4,17,211,24000000.0,21,2,3.0,2.0,2.0,2.0,3.0,25.0,1,2.0,0,0,2,0,0,0,0,2,1,1,1,1,1,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,0,2,0,1,2,0,18.0,22,1,1,2,500.0,1,1.0,0.0,0.0,2,360.0,1,20.0,2,0,0,0,2,3,1,1,1,0,0,1,1,1162155.0,1,1,0,4.0,2,10.0,3.0,92,1,36.0,24.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,3.0
90,1,2010.0,4.0,-100.0,75,202,12,-1,4,15,268,200000.0,21,2,17.0,0.0,2.0,5.0,2.0,11.0,0,10.0,2,1,1,1,1,0,0,2,1,1,1,1,1,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,1,2,0,1,2,0,18.0,110,1,1,2,500.0,0,1.0,1.0,1.0,2,448.0,1,22.0,2,2,0,0,1,3,0,1,1,0,0,1,1,290009.0,1,0,0,2.0,1,4.0,2.0,20,1,12.0,6.0,1,0,11.80555556,0.0,9.375,39.23611111,0.0,5.902777778,18.05555556,6.25,0.0,9.375,0.0,0.0,0.0,0.0,8.0,0,17.0
91,1,2012.0,2.0,143.0,115,285,31,0,4,140,207,1017026.0,21,2,1.0,0.0,2.0,6.0,4.0,31.0,0,0.0,1,0,1,0,0,0,0,2,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,2,1,1,0,1,2,0,18.0,110,1,1,1,500.0,0,0.0,1.0,0.0,2,54.0,1,6.0,2,1,0,0,1,0,1,0,0,1,0,0,1,3506564.0,0,0,0,2.0,0,4.0,18.0,49,1,12.0,10.0,4,1,0.0,0.0,16.66666667,0.0,0.0,0.0,50.0,0.0,0.0,0.0,33.33333333,0.0,0.0,0.0,0.0,0,1.0
92,1,2010.0,4.0,-69.0,104,97,7,0,4,93,4,6379489.0,21,2,12.0,1.0,3.0,0.0,3.0,7.0,0,0.0,2,1,1,1,0,0,0,1,1,1,1,2,1,3,0,1,0,1,0,0,0,1,0,1,0,0,0,0,2,0,2,2,1,2,0,18.0,22,1,1,1,500.0,0,0.0,1.0,1.0,2,79.0,1,7.0,2,1,0,0,2,3,0,0,1,0,0,0,1,22105.0,1,1,0,2.0,2,3.0,3.0,48,1,12.0,1.0,1,0,5.773420479,1.960784314,31.59041394,9.803921569,5.882352941,1.960784314,5.773420479,1.960784314,1.960784314,0.0,0.0,0.0,0.0,0.0,9.0,0,12.0
93,1,2011.0,3.0,398.0,56,245,11,0,4,17,27,6379489.0,21,2,9.0,1.0,2.0,0.0,2.0,11.0,1,0.0,0,0,2,1,0,0,0,2,0,1,1,1,1,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,0,1,2,1,2,0,18.0,22,1,1,1,500.0,1,0.0,0.0,0.0,2,0.0,1,10.0,1,2,0,1,2,0,0,1,1,0,0,0,1,88188.0,1,1,0,3.0,2,5.0,1.0,48,1,1.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9.0
